source,content,sentiment
instagram,چقدر خوب❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,pos
instagram,من و این همه خوشبختی محاله محال,pos
instagram,پس اسرائیل امسال چجوری نابود بشه 🤔🤔🤔🤔,neu
instagram,این غم رو دیگه کجای دلم بزارم ای خدااااااااا🙌,neu
instagram,لعنت بر هر چی فلسطینیه،بخاطر سه میلیون فلسطینی یک کشپر۸۰ میلیونی فنا شد,neg
instagram,ما قبولمون نیست...ما حاضریم کرونا بگیریم ولی روز قدس بریم راهپیمایی..و مشت محکمی بزنیم تو دهن فلسطین😏,neu
instagram,اصلا روز قدس ب ما چ ربطی داره؟مردم مملکت خودمون تو فقر و نداری هستن و تمام جنایت ها و شکنجه ها و تجاوزها و زورگویی ها از طرف حکومت بهشون شده بعد یه عده گوسفند احمق بیشعور میان از مردم فلسطین حمایت میکنن؟؟؟؟؟نفهمی تا کجا،مردم کشور من مظلومن نه مردم فلسطین,neg
instagram,مرگ بر فلسطین,neg
instagram,😂😂😂👏👏👏👏,pos
instagram,Toro khoda bar gozar konid,neu
instagram,کیییییرسگ تو روز قدسو فلسطین و ناموس طرفدارشم گایدم.تف ب شرف ایرانی بی غیرتو عرب صفت و بیگانه پرست.,neg
instagram,🤣🤣🤣🤣ای خدا بلخره این روزو دیدیم,neu
instagram,به کوری چشت برگزار میشه ج___نده پاره 🤣🤣,neu
instagram,تو این وضعیت زندگی و اوضاع کشور  کسی برای قدس تره هم خورد نمیکنه,neu
instagram,هیچکس نمیاد راهپیمایی به بهونه کرونا کنسل میکنن که آبروشون نره,neg
instagram,😂😂😂😂,pos
instagram,کاشکی میشد کثافتها میگرفتن... چرا نه همه قبلش شاش شتر رو با رهبر شون می‌نوشیدن می‌اومدن عشق و حال و کارناوال قرس.... کرونا به امام زادگان سر بزن 😂😂😂😂,neg
instagram,اگه روز انتخابات مجلس هم رای گیری رو کنسل میکردن و هیچ کس بیرون نمیرفت، الان این افتضاح بار نیومده بود و اینجور خونواده ها داغدار نمیشدن... بخاطر صلاح خودشون چقد خانواده  یتیم شد,neg
instagram,میخوام نشه ۱۰۰ سال سیاه 🐎🐎🐎🐎🐎🐎,neu
instagram,😂😂😂نرینید,neg
instagram,کسی نمی‌رفت که بخواد برگذار بشه یا نشه,neu
instagram,خداروشکر،ایشالا از این به بعد فقط جشن برگزار بشه,pos
instagram,خداروشکر,pos
instagram,پس دفاع از مردم مظلوم فلسطین چی😭😭,neg
instagram,عه چ بد😎🤣,neu
instagram,شما چقدر زیبایین😍,pos
instagram,يعنى كرونا ريد توى تمام مراسم هاى أين حرامزاده ها,neu
instagram,به خاطر سلامتی مردم نیست چون سران قوا وعلما و مسولین وجنتی و........باید میوندند ترسیدند کرونا بگیرند,neg
instagram,به تخمم,neg
instagram,هیچی خایمالی فلسطینی‌ها😂,neu
instagram,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,neu
instagram,اوف😍😍,pos
instagram,جمعه اخر ماه رمضون دیوونه ها میرن بیرون سر و صدا میکنن برای فلسطین😂😂😂😂😂,neu
instagram,بابد برگزار بشه ما مديون قدس هستيم از برگزار نشه من از ايران جمع ميكنم ميرم😡😡😡,neg
instagram,میفهمم ضایع میشن,neu
instagram,دختر بسیجی ها ناراحت شدن خیلی.دلیلش هم‌خودشون میدونن😂,neg
instagram,قدرت کرونا رو دست کم گرفته بودیم,neu
instagram,همونجور که ۲۲ بهمن، انتخابات اجرا نشد؟,neu
instagram,خدایا شکرت,pos
instagram,پ بی زحمت کیک وساندیس رو بفرستید دم درشون ساندیس خورا روی ساندیس قدس حساب کرده بودن😂,neu
instagram,الحمدالله همینطوری جلو برن کلا بساط هرچی راهپیمایی نماز جمعه امازاده های دروغی اینا هست  جمع میشه و کلا خودشونم به درک میرن😂,neu
instagram,دمت گرم کرونا 😂,pos
instagram,میخوان بگن اگه قرنطینه رو ولش کردیم بخاطر روز قدس نبوده ... پس اگه مردین به ما ربطی نداره 👏👏👏,neu
instagram,میدونن کسی نمیره ضایع میشن😅😅,neu
instagram,اه چه حیف!!!🤔,neg
instagram,خدا رو شکر.مردم فلسطین یه نفسی از دست آخوندا و مردم احمقی که میرن راهپیمایی میکشن.خدا رو شکر.,pos
instagram,آی لاو یو کرونا,pos
instagram,امریکا هیچ غلطی نمیتواند بکند .فعلاکه غلط و مسوولین می کندد.,neg
instagram,😂😂😂😂😂😂😂😂😂,pos
instagram,ناراحت شدم چرا برگزار نمی کنند😢,neg
instagram,اینا واسه مریضی کنسل نمیکنن می‌دونن کسی نمیره تو این شرایط واسه همین اینجور چیزارو کنسل میکنن.,neu
instagram,👏👏👏👏👏👏,neu
instagram,رهبر تو قرنطينه ست واسه خودش ملت بايد يا گشنگي بكشن يا برن سر كار جونشون و بدن ،واسه اونا قرنطينه با همه امكانات واسه ما يا جان يا نان؟,neg
instagram,روز قدس چه روز مزخرفیه.. تو روحت خمینی دجال با اون روز قدست...,neg
instagram,ای بابا پس ساندیسارو چیکار کنن امسال لعنت به کرونا لعنت به قفس,neg
instagram,خدا را شکر😂😂😂,pos
instagram,🤣الان ترامپ تو پوست خودش نمیگنجه 😂😂😂😂,pos
instagram,😂👍🏻,pos
instagram,اگه بیان روز قدس بیرون چون هنوز کرنا دارن مثل سگ میترسن بقیشون هم بگیرن اون چند تا ساندیس خور هم بمیرن دیگه چه جوری مردم رو بکشن,neg
instagram,👏🏼👏🏼,neu
instagram,پایان دوره خرافات نزدیکه,neu
instagram,پس امسال قدس آزاد نمیشه,neu
instagram,😂😂😂,pos
instagram,هورررررررراااااا🤣🤣🤣,neu
instagram,کسی که مرگ واسه دیگران طلب کرد مرگ سراغ خودش می اید قانون این جهانه خداوند همه بندگانشو دوس داره,neg
instagram,به جهنم که برگزار نمیشه,neg
instagram,ای بابا کلی برنامه ریزی کرده بودیم بریم ساندیس بگیریم حالا ساندیس هم نمیتونیم بخوریم 🥴,neu
instagram,#لاتای_کوچه_خلوت,neu
instagram,#خخخخ,pos
instagram,کرونا دوست دارم توی که میتونی برینی به خیلیا,neu
instagram,خیلی ناراحت شدم برگزار کنید.مسلمان واقعی تز کرونا میترسه,neg
instagram,خوبه کرونا اومد وگرنه نرفتن مردم به این روز نحس رو چه جوری توجیه کنن,neu
instagram,👌👌👌,pos
instagram,شالا,neu
instagram,😄😄😄,pos
instagram,👌👌👌,pos
instagram,یعنی چهل ساله داره مشت میخوره الان هم گیجه,neg
instagram,تو رو خدا بزارید برگزار بشه، نه که همه میان. بیشعورهای عوضی اگه میدانستید مردم میام عمرا اگه لغو میکردین. دیگه مردم خر نمیشن. مرگ بر اسرائیل و یا مرگ بر فلسطین به ما چه. لعنت خدا بر هر دوشون,neg
instagram,مگه هنوز مشتری داره ؟🤔🤔🤦‍♀️🤦‍♀️🤦‍♀️,neu
instagram,😂😂😂😂😂😂😂,pos
instagram,جهنم,neg
instagram,🙌🙌🙌تصمیم عاقلانه بوده,pos
instagram,هيچ خبرى خوش ترازاين نيست خداياااا👌🏻👌🏻👌🏻,pos
instagram,دیدین کسی نمیره برگزار نمیکنن. مگرنه بفکره مردم و وضعیت کرونا نیستن,neg
instagram,😂😂😂😂😂,pos
instagram,روز قدس برای همیشه از تقویم ما بایبییید برداشته شود,neu
instagram,#نه_اسلام_نه_قران_هر_دو_فدای_ایران,neu
instagram,به لطف کرونا.....,neu
instagram,".
پول در آوردن خیلی راحت تر از اونیه که فکرش رو بکنید.
.
برای کسب اطلاعات بیشتر و گرفتن وقت مشاوره دایرکت پیام بدید",neu
instagram,تورو خدا برگزار کنین اسلام به خطر میافته,neg
instagram,چقدر بد شد حالا چکار کنیم؟,neu
instagram,مثلا تا الان برگزار شده چه گهی خوردن گه تو خودشونو قدسشونو اعتقاداتشون,neg
instagram,شماها ک روزه میگیرید و دعای سجادیه هم ک میخونید دیگ از چی میترسید,neg
instagram,به اونجای اسبمون,neu
instagram,ای کاش میرفتن تا خیلی هاشون بدرک واصل میشدن,neg
instagram,لطفا امریکا با پرینت سه بعدی مشت ما رو به دهن خودش برسونه,neu
instagram,"📢📢📢📢اگه دنبال فیلم ها و سریالهای خوب هستین، یه سری به ما بزنین 🔥🙂🙂🙂🔥🎬🎬📣📣📣
🎬🎬🎬🎬🎬🎬
#موی_نایت_ترپی",neu
instagram,خدا را شگر میگذاریم,pos
instagram,به چیزم,neg
instagram,خدا روشکر پس بارندگی حالا حالا ها هست رحمت خدا می بارد🤗🤗🤗🤗,pos
instagram,همایت از کادر پزشکی فلسطین,neu
instagram,خداروشکر🙌🙌🙌🙌🙌,pos
instagram,😂😂به اخر کامنتش دقت نکردم,neu
instagram,👏👏👏👏👏👏👏👏👏👏✌✌✌✌✌✌✌✌💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪,pos
instagram,با مشتی گره کرده آماده بودیم بر دهان آمریکا بزنیم حیف شد😒😒😒,neu
instagram,ولی حیف نمیتونن ساندیس بخورن😐,neg
instagram,😂😂هر او بر نورد,neu
instagram,خدارا شکر که برگزار نمیشود.حداقل کرونای دوست داشتنی واخوند کش.هم باعث شد مراکز کاسبی و دکان دین و محل پرورش گاو والاغ و روباه و شغال (حوزه های جهلیه) بسته شود وهم مجالس دروغ وریا ومداحی خرافات گویان و هم تجمع خیابانی که برای سایر انسانها.طلب مرگ میکنند.تعطیل گردد...دمت گرم کرونا...امسال راحتمون کردی.دیگر اخوند مفتخور وریاکار و انگل در خیابان نمی بینیم...,neg
instagram,عاشقتم کرونا😍,pos
instagram,ای بابا خیلی حیف شد کلی برای اون روز برنامه ریزی کرده بودم,neg
instagram,😁😁😁,pos
instagram,اخ جون 😂😂😂😂,pos
instagram,👏👏👏,neu
instagram,نابودی اسرائیل غاصب.,neg
instagram,🔥,neu
instagram,آخرش پولمان را از بورس خارج کنیم یا نه؟؟,neu
instagram,".
😱حراج مانتو👇🏻
‏",neu
instagram,کساییکه تو بورس سرمایه گذاری کردن به زودی به گاه میرن,neg
instagram,هدف دولت خالی کردن پول از جیب مردمه,neg
instagram,با حرف هیچ کس کار نکن، منفی باف ها و خوشبین ها همیشه هستن، خودت تصمیم بگیر,neu
instagram,"دیگه پول ملت رو با دلار و سود بانکی هر جی بود گرفتن ریدن توش
اینم اخرین حرکتشونه .. باز پول از دست ملت جمع میشه و...",neg
instagram,به نظرت الاکه مرزا بستس دلار شونزده هزار بعد باز شدن تا بیست میرسه یا همه مثل من و تو فکر میکنن,neu
