timestamp,content,sentiment
"May 3, 2020 @ 14:07:00.619","خییلیییی ممنوون",unk
"May 3, 2020 @ 14:07:00.553","اولش مجری اخبار تغییر پوزیشن میده و روبه دوربین میشه خیلی خوبه خوده خوده بی بی سیه!💗💗💗",unk
"May 3, 2020 @ 14:07:00.486","😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:07:00.420","😂😂😂😂😂",unk
"May 3, 2020 @ 14:07:00.353","😂😂😂",unk
"May 3, 2020 @ 14:07:00.287","😂😂😂😂😂اگر بوخاري ❤️❤️❤️❤️",unk
"May 3, 2020 @ 14:07:00.220","عشششقید❤️",unk
"May 3, 2020 @ 14:07:00.154","اون لوله وسطی توالت فرنگیه رو به روغن بنفشه آغشته میکردین بهتر بود 😁",unk
"May 3, 2020 @ 14:07:00.088","فقط تیتراژ BBC🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:07:00.021","😂",unk
"May 3, 2020 @ 14:06:59.954","👍🌹❤️",unk
"May 3, 2020 @ 14:06:59.899","ددددهنتون صاف😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:59.832","😉",unk
"May 3, 2020 @ 14:06:59.766",,unk
"May 3, 2020 @ 14:06:59.700","ت+کون+لوژی+گوز",unk
"May 3, 2020 @ 14:06:59.634","😍😁👌",pos
"May 3, 2020 @ 14:06:59.567","اخرش بود👌👌👌🌹🌹🌹👏👏👏",unk
"May 3, 2020 @ 14:06:59.500","تی کار حرف نره هم شهری قوربان د🤣 خیییلیی ممنون",unk
"May 3, 2020 @ 14:06:59.445","معتادام نمیگیرن😂",unk
"May 3, 2020 @ 14:06:59.390","روز به روز بهتر 😂😂😂👌👌👌👌",unk
"May 3, 2020 @ 14:06:59.335","نه چیه نکته‌ش؟",unk
"May 3, 2020 @ 14:06:59.279","😂😂",unk
"May 3, 2020 @ 14:06:59.224","مجریش عین مجری های بی بی سی فارسی اولش رو به دوربین نیست اما بلافاصله رخ میده!!😂😂😂خود خود بی بی سی فارسیه",unk
"May 3, 2020 @ 14:06:59.169","چیشد چیشد",unk
"May 3, 2020 @ 14:06:59.113","مجبور بودیم میفهمییییی؟ 😂😂",unk
"May 3, 2020 @ 14:06:59.058","❤️❤️❤️❤️👏👏👏👏👏",neu
"May 3, 2020 @ 14:06:59.003","اون لوله ی مشکی رنگ وسط کاسه توالت چه قدر ستمه!!😂😂😂",unk
"May 3, 2020 @ 14:06:58.947","ااا",unk
"May 3, 2020 @ 14:06:58.881","💎",unk
"May 3, 2020 @ 14:06:58.814","😁😁😁😁😁😁😁",pos
"May 3, 2020 @ 14:06:58.769","😍😍😍😍😍😍😍",unk
"May 3, 2020 @ 14:06:58.727","خیلی خوب بود😂",unk
"May 3, 2020 @ 14:06:57.530","😘😘😘",unk
"May 3, 2020 @ 14:06:57.475","تکنولوژی گوز دنیا😂😂😂😂",unk
"May 3, 2020 @ 14:06:57.420","خیییعیییلیییییی ممنون 😂😂😂😂",unk
"May 3, 2020 @ 14:06:57.364","🤣🤣😂😂",unk
"May 3, 2020 @ 14:06:57.309","دهنت سرویس داداش خیلی خوب بود",unk
"May 3, 2020 @ 14:06:57.254","🌷🌷🌷🌷🌷",unk
"May 3, 2020 @ 14:06:57.198","وای خدا عالی هستین... کلی میخندم و کلی واسه دوستام send میکنم😂😂😂😂",unk
"May 3, 2020 @ 14:06:57.143","😂😂😂😂",unk
"May 3, 2020 @ 14:06:57.088","تیـکنـولـوژی رووژه دونیآ😂😂😂😂",unk
"May 3, 2020 @ 14:06:57.032","😂😂😂",unk
"May 3, 2020 @ 14:06:56.977","😂😂😂😂",unk
"May 3, 2020 @ 14:06:56.922","خراب حرکت دست فرشنده شدم😂😂🤣🤣🤣",unk
"May 3, 2020 @ 14:06:56.866","فقط اونجا که دوباره توضیح میده تکنولوژیِ روز دنیا😂😂😂😂😂😂😂دست به دهان😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:56.812","💎👌😂",unk
"May 3, 2020 @ 14:06:56.755","👏👏😂😂",unk
"May 3, 2020 @ 14:06:56.700","😂😂😂 واي خيلي خوبن اينا",unk
"May 3, 2020 @ 14:06:56.645","😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:56.579","منهم هر بار ده دفعه میبینمش تا کامل دستم بیاد 👌👌👌😂😂",neu
"May 3, 2020 @ 14:06:56.523","چیکار میکنی😄 چی میگی حاجی😂 مذا فازا اخوی😂😂",unk
"May 3, 2020 @ 14:06:56.468","😅😅😅🤣🤣🤣👍👍👍",unk
"May 3, 2020 @ 14:06:56.412","ععععع",unk
"May 3, 2020 @ 14:06:56.357","اولیا بهتر بود. شما هم آب بستن رو شروع کردین",unk
"May 3, 2020 @ 14:06:56.302","تکنولوژی گوز دنیا😂😂😂😂😂❤️👌",unk
"May 3, 2020 @ 14:06:56.246","بود",unk
"May 3, 2020 @ 14:06:56.180","میفهمممم میفهمممم میفهههههههههمممم 😂😂",unk
"May 3, 2020 @ 14:06:56.114","قربون شدن چه مسخـــره بازيـــه عشقم 😂❤️",unk
"May 3, 2020 @ 14:06:56.047","فک کنم تو کل کامنتا فقط یک نفر دیدم که این قسمتو درست فهمید😂😂",unk
"May 3, 2020 @ 14:06:55.981","عالی بود😂😂👌👏👏 مخصوصا سرخط خبرهاش",pos
"May 3, 2020 @ 14:06:55.914","😂😂😂😂ای جانننن عالی بوددد",unk
"May 3, 2020 @ 14:06:55.858","اگر بخاری 🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:06:55.792","تکنولوژی گوز دنیا 🤣🤣🤣",unk
"May 3, 2020 @ 14:06:55.726","😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:55.660","Agha ghabol nist sansor kardin chera🤦🏽‍♀️😄",unk
"May 3, 2020 @ 14:06:55.593","اخرش باحال بود ، خیلی ممنون😂😂😂",unk
"May 3, 2020 @ 14:06:55.526","فقط لوله وسط توالت😂",unk
"May 3, 2020 @ 14:06:55.460","توقع بیشتری بود .بهتره دیر بسازن ولی با کیفیت. سانسور به اینجا هم نفوذ کرد",neg
"May 3, 2020 @ 14:06:55.394","میگه تکنولوژی گوز دنیا🤦🏼‍♀️",unk
"May 3, 2020 @ 14:06:55.327","😂😂😂😂👏👏👏👏",unk
"May 3, 2020 @ 14:06:55.261","❤️❤️❤️❤️",unk
"May 3, 2020 @ 14:06:55.195","فقط تیتراژ خبر بی بی سی 😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:55.128","عالییییییی",unk
"May 3, 2020 @ 14:06:55.062","عاشق این عنی میشن ام😂😂😂😂",unk
"May 3, 2020 @ 14:06:54.995","😂",unk
"May 3, 2020 @ 14:06:54.929","تکنولوژی گوز دنیا🤣🤣🤣🤣🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:06:54.863","تک گو لوژیه گوز دنیا 😂😂",neu
"May 3, 2020 @ 14:06:54.796","😂😂😂😂😂👍",unk
"May 3, 2020 @ 14:06:54.675","دمتون گرم😂😂",pos
"May 3, 2020 @ 14:06:54.553","چیییییی چیشد 😂",unk
"May 3, 2020 @ 14:06:54.486",,unk
"May 3, 2020 @ 14:06:54.437","🤣🤣🤣🤣🤣👌👌👌",unk
"May 3, 2020 @ 14:06:53.047","عالی عالی عالی😂😂😂😂تکنولوژی چی دنیاس؟",unk
"May 3, 2020 @ 14:06:52.981","تکنولوژی گوز دنیا 😂😂😂",unk
"May 3, 2020 @ 14:06:52.914","خیلی باحالیید.",unk
"May 3, 2020 @ 14:06:52.848","مرسی بچه ها عالی هستین دمتون گرم",unk
"May 3, 2020 @ 14:06:52.793","😁😁😁😁😁😁😁عالی بود",unk
"May 3, 2020 @ 14:06:52.737","۱-۲-۳-۴شما خیلی خوبید🌹🌹",unk
"May 3, 2020 @ 14:06:52.682","😂😂😂😂😂😂😂😂😂😂😂😂😂",pos
"May 3, 2020 @ 14:06:52.627","تکنولوژی گوز دنیا 😂😂",unk
"May 3, 2020 @ 14:06:52.571","خییییلی خوبین 🤣🤣",unk
"May 3, 2020 @ 14:06:52.483",":)))",pos
"May 3, 2020 @ 14:06:52.427","قيمتِ بهاىِ ارزش😂",unk
"May 3, 2020 @ 14:06:52.372","تکنولوژی ...دنیا😀😀😀😀",unk
"May 3, 2020 @ 14:06:52.317","وای صدای موزیک اخبارش😂😂😂😂😂عن عن عن عن... 😅",unk
"May 3, 2020 @ 14:06:52.261","😂😂😂😂",unk
"May 3, 2020 @ 14:06:52.195","عالیه کارتون 😂😂😂",unk
"May 3, 2020 @ 14:06:52.128","تکنولوژی گوز دنیا😂👌",pos
"May 3, 2020 @ 14:06:52.073","😂",unk
"May 3, 2020 @ 14:06:52.018","خیلی مومنون 🙌🏽",unk
"May 3, 2020 @ 14:06:51.962","Vaay😆😆😆😆😆😆😆👌👌👌",unk
"May 3, 2020 @ 14:06:51.907","😂😂😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:51.851","😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:51.796","عالی بود واقعا🖤🤣",unk
"May 3, 2020 @ 14:06:51.741","👏👏 عااااااااااااالی هستین زنده باشین انشاءالله 💖💖💖💖💖💖💖💖💖👏👏👏👏👏",unk
"May 3, 2020 @ 14:06:51.686","بخاری نفقی 🤣🤣🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:06:51.630","تکنولوژی. .وز دنیا😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:51.575","😂😂😂😂",unk
"May 3, 2020 @ 14:06:51.520","دمه شما گرم💙💙💙💙💙👌👌👌👌",unk
"May 3, 2020 @ 14:06:51.442","تکنولوژی گوز دنیا",neu
"May 3, 2020 @ 14:06:51.387","عااالی بود😂👌🏼",unk
"May 3, 2020 @ 14:06:51.331","تکنولوژی گوووووووزززززززه دنیایه😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:51.276","Nafkhi😂😂😂",neu
"May 3, 2020 @ 14:06:51.221","🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:06:51.165","اولين تكنولوژي گوز دنيا🤣🤣🤣",unk
"May 3, 2020 @ 14:06:51.110","خیییییلییی ممممممنوووننن😂",unk
"May 3, 2020 @ 14:06:51.054","اونجا که میگه به نفختون نیست 🤣🤣🤣 اشاره میکنه لوله میره تو.....
😂😂😂",unk
"May 3, 2020 @ 14:06:50.999","😂😂😂 تکنولوژی گوز دنیا",unk
"May 3, 2020 @ 14:06:50.944","برا بخاری گازیه فقط یکم اذیت میشن😉",unk
"May 3, 2020 @ 14:06:50.889","خیلییی ممنون😂✋",unk
"May 3, 2020 @ 14:06:50.833","😂😂😂 این به نفختون نیست",neu
"May 3, 2020 @ 14:06:50.778","مگ میشه پیج شمارو عاشقش نشد؟نفخم برا اونایی که اذیتتون میکنن😂😂❤️",unk
"May 3, 2020 @ 14:06:50.722","تکنولوژی گوز دنیا 😂😂😂 عااااالی بوووووود 😂",unk
"May 3, 2020 @ 14:06:50.667","Bbc عاليه",unk
"May 3, 2020 @ 14:06:50.612","😂😂😂😂",unk
"May 3, 2020 @ 14:06:50.545","🤣🤣 عالی",unk
"May 3, 2020 @ 14:06:50.479","تکنوگوزی روز دنیا 🤔",neu
"May 3, 2020 @ 14:06:50.413","تکنولوژی😁😁😁عالیه✌🏼",unk
"May 3, 2020 @ 14:06:50.346","عالی بود 😂😂😂😂",unk
"May 3, 2020 @ 14:06:50.280","مام نفهميديم",unk
"May 3, 2020 @ 14:06:50.213","وای ی ی ی قلب ب ب ب من ن ن ❤️❤️❤️❤️❤️",unk
"May 3, 2020 @ 14:06:50.165","تکونلوژی 😂😂😂😂",unk
"May 3, 2020 @ 14:06:49.007","😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:48.940","همیشه کاری کنید که به نفختون باشه😎",neu
"May 3, 2020 @ 14:06:48.874","😂👍🏼",unk
"May 3, 2020 @ 14:06:48.807","تو اینجا چیکار میکنی 🤣",unk
"May 3, 2020 @ 14:06:48.740","😂😂👌👌👌عالی هستین",unk
"May 3, 2020 @ 14:06:48.675","😂😂",unk
"May 3, 2020 @ 14:06:48.608","فقط آهنگ بي بي سي 😂😂😂😂",unk
"May 3, 2020 @ 14:06:48.542","تکنولوژی گوز دنیا 😁😁😁😁😁😁😁",unk
"May 3, 2020 @ 14:06:48.475","بهترینیییی عنی میشن 💎😂",unk
"May 3, 2020 @ 14:06:48.409","😂😂",unk
"May 3, 2020 @ 14:06:48.343","بی بی سی رو میگ پی پی سی 😂تکنولوژی گوز دنیا🤣فقط اونجا که با دست نشون میده میگع این نفخی لولش داستانه اذیت میشین🤣🤣🤣",unk
"May 3, 2020 @ 14:06:48.276","😆😆😆👏🏻👏🏻👏🏻",unk
"May 3, 2020 @ 14:06:48.210","تکنولوژی گوز دنیا 😂😂😂😂",unk
"May 3, 2020 @ 14:06:48.143","😂😂😂",unk
"May 3, 2020 @ 14:06:48.077","اول گفت تکنولوژی گوز دنیا؟😂😂😂😂",unk
"May 3, 2020 @ 14:06:48.010","یعنی اون عن عن عن گفتنش تو بی بی سی که عاااالی.از طرفی هم آخرین تکنولوژی *وز دنیا😂😂",unk
"May 3, 2020 @ 14:06:47.944","وسط فرنگی که وصله بهش",unk
"May 3, 2020 @ 14:06:47.878","میگه این از بهترین تکنولوژی گوز دنیاعه🤣",unk
"May 3, 2020 @ 14:06:47.811","تکنولوژی گوز دنیا 😂😂😂",neu
"May 3, 2020 @ 14:06:47.745","تکنولوژی گوز دنیا میگه؟ 😂",unk
"May 3, 2020 @ 14:06:47.678","شیمی جانه ره غش 😂",unk
"May 3, 2020 @ 14:06:47.612","اینست تکنولوژی گ و ز دنیا",neu
"May 3, 2020 @ 14:06:47.545",,unk
"May 3, 2020 @ 14:06:47.479","😂😂",unk
"May 3, 2020 @ 14:06:47.412","بهترین تکنولوژی گوز دنیا 😁 سر و کار این استودیو زاغارت کلا با عن و گوزه ها 😉",neu
"May 3, 2020 @ 14:06:47.357",,unk
"May 3, 2020 @ 14:06:47.302","😂😂",unk
"May 3, 2020 @ 14:06:47.246","😂😂😂عالی هستین شما",unk
"May 3, 2020 @ 14:06:47.191","اه بگو الکل بزنن پیس پیس",unk
"May 3, 2020 @ 14:06:47.135","😂😂😂😂",unk
"May 3, 2020 @ 14:06:47.080","صندلیه چقد خسّه بود!!🤔🤔",unk
"May 3, 2020 @ 14:06:47.025","حرکات دستش 😂",unk
"May 3, 2020 @ 14:06:46.970","تکنولوژی گوز دنیا؟؟؟",unk
"May 3, 2020 @ 14:06:46.914","مشخصه که نه مهندس.خیلی فرق دارن!",unk
"May 3, 2020 @ 14:06:46.859","😂😂😂👍👍",pos
"May 3, 2020 @ 14:06:46.804","Khaili mamnon 👍",unk
"May 3, 2020 @ 14:06:46.748","😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:46.693","تی کیونولوژی 😂😂😂😂",neu
"May 3, 2020 @ 14:06:46.638","تکنکلوژی گوز دنیا؟😂😂",unk
"May 3, 2020 @ 14:06:46.583","بوفون من😍",unk
"May 3, 2020 @ 14:06:46.527","😅",unk
"May 3, 2020 @ 14:06:46.472","مجری خبر اصالت ش رو حفظ کرده...آفرین😁😁😁👏👏👏",unk
"May 3, 2020 @ 14:06:46.416","نفقی و نفتی و خاریدن و ... داری معمامیشن میسازید 🤣🤣🤣🤣",unk
"May 3, 2020 @ 14:06:46.350","وای عاشق کاراتونم ❤️❤️❤️",unk
"May 3, 2020 @ 14:06:46.294","عالی 😆👏👏👏😆😆😆",unk
"May 3, 2020 @ 14:06:46.239","تکنولوژی 💨 دنیاا😂😂😂🤦🏻‍♀️",unk
"May 3, 2020 @ 14:06:46.183","😂",pos
"May 3, 2020 @ 14:06:46.128","میگه اینه بهترین تکنولوژیه گوزِ دنیا😂😂",neu
"May 3, 2020 @ 14:06:46.072","عاااالی بود😂😂😂😂",unk
"May 3, 2020 @ 14:06:46.029","منم فهمیدم😂",neu
"May 3, 2020 @ 14:06:44.811","آخه چقدرررر خوبین شماااا😂😂😂😂",unk
"May 3, 2020 @ 14:06:44.756","آخر کدوم خرید؟ تکنولوژی گوز دنیا؟ 😂😂",unk
"May 3, 2020 @ 14:06:44.700","👍😅😱😷😂🤣",unk
"May 3, 2020 @ 14:06:44.645","فقط اونجاش که آیت الله بی بی سی رو گفت عن ،عن،عن،عن😂😂😂",unk
"May 3, 2020 @ 14:06:44.590","😂😂",unk
"May 3, 2020 @ 14:06:44.534","فقط میتونم بگم عالیه .. آدمو وادار میکنه چندین و ۰ند بار ببینتش👌👏",unk
"May 3, 2020 @ 14:06:44.479","اون حرکت دست🤦🏼‍♀️😍",neu
"May 3, 2020 @ 14:06:44.423","میگه تکنولوژی گوز دنیا 🤣🤣",unk
"May 3, 2020 @ 14:06:44.367","پی‌پی سیچتونو چیکار کنم دیگه😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣",neu
"May 3, 2020 @ 14:06:44.313","بهترین تکنولوژی گوز دنیا😂😂😂😂",unk
"May 3, 2020 @ 14:06:44.246","میگه این چیچی ترین تکنولوژی ؟",neu
"May 3, 2020 @ 14:06:44.180","😂",unk
"May 3, 2020 @ 14:06:44.114","تیکون لوژی گوز دونیایه ..
تتتیییکککییینووولوووژی ررروووززز دددووونننیااا 😂",unk
"May 3, 2020 @ 14:06:44.047","شاهکاره واقعا  نایییس👍",unk
"May 3, 2020 @ 14:06:43.981","عالی بود😂😂",pos
"May 3, 2020 @ 14:06:43.914","یعنی عاای بود👌👌 تکنولوژی ... دنیا😂",unk
"May 3, 2020 @ 14:06:43.848","😂😂😂😂🔥 عالی",pos
"May 3, 2020 @ 14:06:43.782","خاااایلی ممنون",pos
"May 3, 2020 @ 14:06:43.715","تکنولوژی گوز دنیا 😂",unk
"May 3, 2020 @ 14:06:43.648","تکنولوژی گوز 😂😂",unk
"May 3, 2020 @ 14:06:43.583","😂😂😂",unk
"May 3, 2020 @ 14:06:43.516","این از بهترین تکون لوژی گوز دنیایه❤️🤣",unk
"May 3, 2020 @ 14:06:43.450","نخاری رو هم میگفتین خووووو",unk
"May 3, 2020 @ 14:06:43.383","بله دیگه نفتمونو دارن میدن به منفی یک دلار یعنی باید بگیم غلط کردیم توروخدا نفتمونو میدیم یه دلارهم روش فقط ببرید",unk
"May 3, 2020 @ 14:06:43.317","😂😂😂😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:43.251","😅😅😅",unk
"May 3, 2020 @ 14:06:43.184","اون تیکه شبیه ایتالیایی ها صحبت میکنه عالیه 😍😍😂😂😂😂",unk
"May 3, 2020 @ 14:06:43.118","😅",unk
"May 3, 2020 @ 14:06:43.051","😂😂😂",unk
"May 3, 2020 @ 14:06:42.985","تكنولوژي گوز دنيا😂😂😂😂",unk
"May 3, 2020 @ 14:06:42.918","🤣🤣🤣",unk
"May 3, 2020 @ 14:06:42.852","ساخته شرکت های دانش بنیان",neu
"May 3, 2020 @ 14:06:42.785","منم همینطور 😂😂😂",pos
"May 3, 2020 @ 14:06:42.719","تکنولوژی گوز دنیا .....ببخشید البته خودتون سوال کردین😄",unk
"May 3, 2020 @ 14:06:42.653","😂😂😂",unk
"May 3, 2020 @ 14:06:42.586","بیست بار دیدم تا فهمیدم",unk
"May 3, 2020 @ 14:06:42.520","نه یکی نیستن👌",neu
"May 3, 2020 @ 14:06:42.453","اقا یعنی هرکی چیزی نگه یعنی متوجه نشده گوز دنیا😏😏 😉",unk
"May 3, 2020 @ 14:06:42.387","این نسخ ترین تکنولوژی گوز دنیایه😁😂😂",unk
"May 3, 2020 @ 14:06:42.321","خیلی خویبن👍",unk
"May 3, 2020 @ 14:06:42.254","تکنولوژی گوز دنیا عالی بود😂😂😂😂 خدا قوت😍😍مه دلمونو شاد میکنی مشتی❤️❤️",unk
"May 3, 2020 @ 14:06:42.188","اون چیه از دستشویی فرنگی زده بیرون😂😂😂😂😂😂",neu
"May 3, 2020 @ 14:06:42.121","تکنولوژی روز دنیا.😆😆 نیروگاه chp 😆😆😆 با متان کار میکنه😆😆😆😆😆😆😆😆",unk
"May 3, 2020 @ 14:06:42.055","😂😂😂😂",unk
"May 3, 2020 @ 14:06:42.000","🛰 💨 🌎 😂😂",unk
"May 3, 2020 @ 14:06:41.944","😂😂😂😂😂😂😂😂😂😂😂",unk
"May 3, 2020 @ 14:06:41.889","یکم اذیت میشی 🤣🤣 لعنتی",unk
"May 3, 2020 @ 14:06:41.834","فقط اونجايى كه مجريه برميگرده، خود بى بى سيه😂😂😂🤣🤣🤣",unk
"May 3, 2020 @ 14:06:41.778",":(عالی بود مث همیشه❤️",unk
"May 3, 2020 @ 14:06:41.731","😂😂😂",unk
"May 3, 2020 @ 14:06:40.748","خیلیی مم نون",unk
"May 3, 2020 @ 14:06:40.693","🙌🙌 تکنولوژی ... دنیا 😂",unk
"May 3, 2020 @ 14:06:40.638","وااااای عاااالیییی بوووود 😂😂😂😂😂😂",unk
